Company,Year,HSI,GES,Sector,SizNumFXHedge,SizNumFXFutFor,SizNumFXFutures,HedgingIndex,AvgAnnualGPR,GDP,CPI,InterestRate,TradeBalance,AvgAnnualVolatility,TypesOfDerivativesUsed,FXDerivativesNotional,ForeignAssetsPct,CountriesOperated,HedgeAccountingMentions,IntlCapexPct,IntlEmployeesPct,SupplyChainComplexity,FilingType,PoliticalRiskInsurance,IntlRDExpensePct,VARModelMentions,RiskCommitteeMentions,ForeignRevenuePct,DerivativesFairValue
MO,2023,2.08,5.34,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,724,0.54,76,97,0.74,0.8,0.2,10-K,1,0.47,0,0,0.23,289
MO,2024,2.55,5.05,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,406,0.63,39,100,0.13,0.22,0.48,10-K,1,0.41,0,2,0.39,111
MKC,2018,2.43,5.68,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,582,0.57,11,89,0.61,0.88,0.7,10-K,1,0.06,0,0,0.58,381
MKC,2019,3.63,5.32,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1098,0.14,73,79,0.57,0.48,0.15,10-K,1,0.2,0,0,0.62,10
MKC,2020,3.18,8.22,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,137,0.51,20,172,0.16,0.86,0.43,10-K,1,0.12,0,0,0.46,262
MKC,2021,4.32,6.67,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,813,0.65,66,201,0.8,0.5,0.89,10-K,1,0.51,0,0,0.65,353
MKC,2022,3.5,5.07,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1830,0.86,77,191,0.76,0.63,0.46,10-K,0,0.53,0,0,0.29,316
MKC,2023,4.26,5.19,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1754,0.2,12,208,0.78,0.39,0.85,10-K,0,0.29,0,0,0.68,296
MKC,2024,3.22,4.76,Consumer Staples,75.0,0.0,0.0,0.6513588533928912,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,1837,0.11,29,206,0.46,0.89,0.41,10-K,1,0.2,0,0,0.23,285
GIS,2018,3.4,4.81,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2195,0.46,54,120,0.64,0.72,0.15,10-K,0,0.13,1,0,0.46,105
GIS,2019,4.58,6.55,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,1985,0.85,25,119,0.57,0.79,0.7,10-K,0,0.29,1,0,0.9,283
GIS,2020,2.91,7.14,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,2281,0.85,80,192,0.33,0.81,0.82,10-K,0,0.53,1,0,0.56,132
GIS,2021,5.28,5.04,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,2034,0.11,57,194,0.32,0.83,0.11,10-K,1,0.27,1,0,0.22,457
GIS,2022,4.65,4.92,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1751,0.23,56,157,0.6,0.41,0.5,10-K,0,0.5,0,0,0.29,456
GIS,2023,4.36,4.94,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,479,0.83,4,171,0.24,0.13,0.97,10-K,1,0.11,0,0,0.21,444
GIS,2024,3.97,4.5,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2755,0.4,61,174,0.38,0.13,0.1,10-K,0,0.39,0,0,0.79,303
GIS,2025,3.05,5.97,Consumer Staples,11.0,21.0,0.0,-0.1168381729949812,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,1,1283,0.14,38,167,0.64,0.8,0.53,10-K,1,0.16,0,0,0.51,373
K,2018,4.1,4.38,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,254,0.33,79,335,0.6,0.65,0.99,10-K,0,0.49,0,1,0.86,26
K,2019,2.98,6.94,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,75,0.74,73,422,0.06,0.34,0.27,10-K,0,0.32,0,1,0.31,269
K,2020,3.49,7.62,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,91,0.55,58,427,0.61,0.53,0.16,10-K,1,0.4,0,1,0.89,389
K,2021,4.66,6.59,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1395,0.13,76,356,0.7,0.6,0.77,10-K,1,0.54,0,1,0.71,381
K,2022,3.79,6.12,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1898,0.45,53,281,0.6,0.48,0.8,10-K,0,0.6,0,1,0.81,357
K,2023,4.74,5.42,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,106,0.53,17,350,0.2,0.81,0.51,10-K,1,0.5,0,1,0.46,450
K,2024,3.75,6.84,Consumer Staples,1.0,0.0,0.0,-0.3575283955072745,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,2574,0.24,7,368,0.38,0.78,0.82,10-K,1,0.03,0,2,0.55,93
CPB,2018,2.76,5.55,Consumer Staples,5.0,110.0,0.0,0.243622805501412,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,2769,0.76,68,92,0.45,0.4,0.53,10-K,1,0.13,0,0,0.35,146
CPB,2019,2.69,7.17,Consumer Staples,5.0,110.0,0.0,0.243622805501412,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,2001,0.58,55,102,0.77,0.38,0.67,10-K,0,0.4,0,0,0.23,200
CPB,2020,3.27,5.25,Consumer Staples,5.0,110.0,0.0,0.243622805501412,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,196,0.63,51,174,0.54,0.18,0.88,10-K,1,0.52,0,0,0.67,66
CPB,2021,4.0,4.76,Consumer Staples,5.0,110.0,0.0,0.243622805501412,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,475,0.34,43,178,0.12,0.12,0.99,10-K,1,0.39,0,0,0.26,451
CPB,2022,3.61,3.82,Consumer Staples,5.0,110.0,0.0,0.243622805501412,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2476,0.78,50,179,0.23,0.18,0.57,10-K,0,0.44,0,0,0.33,356
CPB,2023,2.78,6.29,Consumer Staples,5.0,110.0,0.0,0.243622805501412,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2431,0.65,5,154,0.1,0.34,0.18,10-K,0,0.54,0,0,0.44,374
HRL,2018,3.17,5.16,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,495,0.22,26,125,0.48,0.34,0.39,10-K,1,0.06,0,0,0.88,220
HRL,2019,3.96,5.3,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,580,0.88,71,166,0.46,0.64,0.21,10-K,0,0.19,0,0,0.25,286
HRL,2020,4.6,4.61,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,215,0.49,70,166,0.11,0.12,0.76,10-K,1,0.03,0,0,0.57,360
HRL,2021,3.47,6.03,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,2745,0.21,45,192,0.38,0.44,0.73,10-K,0,0.42,0,0,0.31,376
HRL,2022,4.2,4.11,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,947,0.79,80,205,0.53,0.14,0.79,10-K,1,0.02,0,0,0.21,176
HRL,2023,4.68,5.59,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,2233,0.45,22,203,0.46,0.1,0.62,10-K,0,0.48,0,0,0.22,324
TSN,2018,3.52,5.95,Consumer Staples,1.0,5.0,0.0,-0.3326821793653567,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,285,0.69,4,127,0.36,0.2,0.47,10-K,0,0.01,0,0,0.67,116
TSN,2019,4.37,6.04,Consumer Staples,1.0,5.0,0.0,-0.3326821793653567,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2005,0.55,57,160,0.8,0.11,0.82,10-K,0,0.34,0,0,0.71,166
TSN,2020,4.55,6.78,Consumer Staples,1.0,5.0,0.0,-0.3326821793653567,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,1200,0.48,73,178,0.35,0.68,0.75,10-K,0,0.42,0,0,0.54,321
TSN,2021,2.63,4.15,Consumer Staples,1.0,5.0,0.0,-0.3326821793653567,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,2867,0.33,59,164,0.79,0.74,0.61,10-K,1,0.21,0,0,0.44,359
TSN,2022,2.14,4.08,Consumer Staples,1.0,5.0,0.0,-0.3326821793653567,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,372,0.31,69,186,0.18,0.36,0.49,10-K,0,0.45,0,0,0.1,132
TSN,2023,2.94,5.22,Consumer Staples,1.0,5.0,0.0,-0.3326821793653567,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,349,0.14,80,155,0.54,0.3,0.52,10-K,0,0.07,0,0,0.27,240
SJM,2018,3.11,5.47,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2766,0.7,11,88,0.22,0.42,0.93,10-K,0,0.26,0,1,0.42,314
SJM,2019,3.75,7.03,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1150,0.72,8,103,0.65,0.24,0.4,10-K,1,0.38,0,0,0.25,87
SJM,2020,3.53,6.35,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,1479,0.69,22,144,0.68,0.71,0.67,10-K,1,0.58,0,0,0.23,216
SJM,2021,2.52,5.62,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,1152,0.44,65,158,0.67,0.4,0.15,10-K,1,0.35,0,0,0.65,68
SJM,2022,3.08,6.66,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,161,0.83,60,155,0.54,0.33,0.73,10-K,0,0.36,0,0,0.27,395
SJM,2023,2.91,6.42,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1932,0.5,47,158,0.54,0.46,0.9,10-K,1,0.45,0,0,0.27,159
SJM,2024,2.64,4.34,Consumer Staples,13.0,0.0,0.0,-0.1939250578477881,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,575,0.16,47,159,0.72,0.72,0.53,10-K,1,0.53,0,1,0.21,201
CAG,2018,3.92,5.66,Consumer Staples,18.0,11.0,0.0,-0.0710953249774497,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,2113,0.39,76,50,0.41,0.5,0.18,10-K,1,0.35,1,0,0.89,469
CAG,2019,2.79,6.24,Consumer Staples,18.0,11.0,0.0,-0.0710953249774497,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1214,0.64,38,77,0.7,0.7,0.74,10-K,0,0.24,1,0,0.33,343
CAG,2022,4.82,6.79,Consumer Staples,18.0,11.0,0.0,-0.0710953249774497,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1415,0.36,47,90,0.64,0.17,0.64,10-K,1,0.17,0,0,0.41,456
CAG,2023,3.22,4.65,Consumer Staples,18.0,11.0,0.0,-0.0710953249774497,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,2422,0.66,47,93,0.27,0.56,0.86,10-K,1,0.2,0,0,0.77,318
CAG,2020,3.79,4.43,Consumer Staples,18.0,11.0,0.0,-0.0710953249774497,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,772,0.83,9,94,0.32,0.56,0.5,10-K,1,0.5,1,0,0.46,281
CAG,2021,3.6,5.54,Consumer Staples,18.0,11.0,0.0,-0.0710953249774497,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,2165,0.31,2,108,0.57,0.76,0.27,10-K,0,0.58,1,0,0.19,124
KR,2018,3.09,6.73,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,912,0.45,77,96,0.45,0.9,0.77,10-K,1,0.29,0,0,0.77,303
KR,2019,3.05,6.03,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,664,0.31,71,96,0.74,0.65,0.74,10-K,0,0.52,0,0,0.71,165
KR,2020,3.15,3.77,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,527,0.27,51,113,0.67,0.16,0.56,10-K,1,0.53,0,0,0.37,286
KR,2021,4.22,4.89,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,2013,0.49,11,119,0.14,0.64,0.91,10-K,0,0.07,0,0,0.15,69
KR,2022,2.73,6.17,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2710,0.12,73,103,0.31,0.38,0.5,10-K,1,0.06,0,0,0.34,435
KR,2023,3.29,5.42,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,1577,0.76,54,89,0.12,0.76,0.77,10-K,0,0.38,0,0,0.75,267
KR,2024,2.67,6.43,Consumer Staples,0.0,0.0,0.0,-0.3711620069788983,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2130,0.61,4,93,0.24,0.59,0.82,10-K,0,0.37,0,0,0.89,235
WBA,2019,3.17,4.93,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,564,0.75,28,97,0.27,0.3,0.35,10-K,1,0.05,0,0,0.47,454
WBA,2020,3.41,5.82,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2455,0.14,18,146,0.75,0.45,0.84,10-K,1,0.32,0,0,0.35,187
WBA,2021,3.14,3.91,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,519,0.42,23,131,0.38,0.14,0.45,10-K,0,0.04,0,0,0.89,430
WBA,2022,3.05,4.99,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,659,0.23,14,134,0.29,0.76,0.76,10-K,0,0.54,0,0,0.46,254
WBA,2023,2.41,5.8,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,109,0.51,63,127,0.1,0.75,0.49,10-K,1,0.06,0,0,0.56,261
WBA,2024,3.43,5.59,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,2693,0.21,16,127,0.76,0.64,0.15,10-K,1,0.32,0,1,0.55,40
WBA,2018,3.78,6.52,Consumer Staples,17.0,161.0,0.0,0.6606575478084598,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2263,0.78,41,99,0.76,0.48,0.45,10-K,1,0.36,0,0,0.22,247
CVS,2019,2.17,7.21,Healthcare,0.0,1.0,0.0,-0.3661927637505147,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,2,2923,0.29,25,44,0.35,0.53,0.15,10-K,1,0.3,0,0,0.86,378
CVS,2020,2.97,7.1,Healthcare,0.0,1.0,0.0,-0.3661927637505147,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,581,0.25,47,60,0.46,0.76,0.79,10-K,1,0.59,0,0,0.61,144
CVS,2021,3.96,6.9,Healthcare,0.0,1.0,0.0,-0.3661927637505147,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,1243,0.82,12,58,0.79,0.4,0.89,10-K,1,0.35,0,0,0.56,174
CVS,2022,2.99,6.24,Healthcare,0.0,1.0,0.0,-0.3661927637505147,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,636,0.79,78,49,0.09,0.34,0.59,10-K,1,0.37,0,0,0.82,483
CVS,2023,2.08,4.09,Healthcare,0.0,1.0,0.0,-0.3661927637505147,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,225,0.56,80,53,0.69,0.2,0.43,10-K,1,0.3,0,0,0.3,353
CVS,2024,1.82,5.59,Healthcare,0.0,1.0,0.0,-0.3661927637505147,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,634,0.26,26,36,0.66,0.22,0.28,10-K,0,0.1,0,1,0.84,240
CVS,2018,4.04,5.46,Healthcare,0.0,1.0,0.0,-0.3661927637505147,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,2999,0.78,10,62,0.3,0.11,0.85,10-K,0,0.1,0,0,0.17,235
SYY,2018,3.24,6.65,Consumer Staples,18.0,54.0,0.0,0.1425821338430431,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,1202,0.66,66,212,0.1,0.41,0.67,10-K,0,0.36,0,0,0.88,114
SYY,2019,4.53,5.51,Consumer Staples,18.0,54.0,0.0,0.1425821338430431,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,372,0.34,39,301,0.35,0.65,1.0,10-K,1,0.34,0,0,0.58,262
SYY,2020,4.03,5.0,Consumer Staples,18.0,54.0,0.0,0.1425821338430431,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2533,0.51,50,326,0.2,0.62,0.56,10-K,1,0.09,0,0,0.41,186
SYY,2021,4.11,5.52,Consumer Staples,18.0,54.0,0.0,0.1425821338430431,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,1421,0.37,76,315,0.5,0.16,0.64,10-K,0,0.17,0,0,0.68,460
SYY,2022,4.66,5.52,Consumer Staples,18.0,54.0,0.0,0.1425821338430431,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,1466,0.26,79,308,0.53,0.73,0.28,10-K,0,0.46,0,0,0.45,236
SYY,2023,3.86,5.14,Consumer Staples,18.0,54.0,0.0,0.1425821338430431,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,2441,0.14,37,351,0.8,0.86,0.43,10-K,0,0.52,0,0,0.37,107
ADM,2023,5.08,4.83,Consumer Staples,10.0,12.0,0.0,-0.175194973522057,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,1671,0.16,19,278,0.45,0.64,0.96,10-K,0,0.47,0,3,0.11,246
ADM,2024,4.37,3.69,Consumer Staples,10.0,12.0,0.0,-0.175194973522057,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,2926,0.33,12,264,0.29,0.28,0.89,10-K,0,0.44,0,4,0.77,198
CHD,2018,3.84,3.8,Consumer Staples,0.0,17.0,0.0,-0.2866848720963779,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2355,0.81,73,49,0.09,0.67,0.74,10-K,0,0.56,0,0,0.81,84
CHD,2019,4.0,4.98,Consumer Staples,0.0,17.0,0.0,-0.2866848720963779,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1036,0.35,37,56,0.11,0.57,0.34,10-K,0,0.41,0,0,0.19,371
CHD,2020,2.0,4.35,Consumer Staples,0.0,17.0,0.0,-0.2866848720963779,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2839,0.16,74,65,0.22,0.69,0.53,10-K,0,0.12,0,0,0.83,119
CHD,2021,3.2,5.54,Consumer Staples,0.0,17.0,0.0,-0.2866848720963779,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,211,0.52,30,64,0.6,0.19,0.4,10-K,0,0.22,0,0,0.55,27
CHD,2022,2.55,4.5,Consumer Staples,0.0,17.0,0.0,-0.2866848720963779,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,458,0.49,77,57,0.25,0.6,0.45,10-K,0,0.39,0,0,0.63,383
CLX,2018,4.6,5.06,Consumer Staples,6.0,46.0,0.0,-0.0607751496435116,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,1674,0.77,70,86,0.37,0.37,0.34,10-K,0,0.33,0,0,0.28,428
CLX,2019,3.9,5.26,Consumer Staples,6.0,46.0,0.0,-0.0607751496435116,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,951,0.19,46,103,0.28,0.61,0.53,10-K,0,0.38,0,0,0.81,485
CLX,2020,2.88,4.51,Consumer Staples,6.0,46.0,0.0,-0.0607751496435116,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2162,0.85,41,125,0.6,0.3,0.12,10-K,0,0.47,0,0,0.55,408
CLX,2021,2.48,6.54,Consumer Staples,6.0,46.0,0.0,-0.0607751496435116,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,5,221,0.61,23,114,0.08,0.55,0.66,10-K,0,0.41,0,0,0.35,37
HSY,2018,2.44,3.69,Consumer Staples,1.0,164.0,0.0,0.4574274939476286,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,681,0.14,65,133,0.22,0.55,0.74,10-K,0,0.49,0,0,0.84,154
KHC,2022,4.15,7.7,Consumer Staples,16.0,16.0,0.0,-0.0735163317787797,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2746,0.14,36,474,0.63,0.39,0.93,10-K,0,0.37,0,0,0.45,458
KHC,2023,5.23,4.11,Consumer Staples,16.0,16.0,0.0,-0.0735163317787797,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,2523,0.56,70,467,0.59,0.75,0.91,10-K,1,0.19,0,0,0.72,222
KHC,2024,4.59,5.75,Consumer Staples,16.0,16.0,0.0,-0.0735163317787797,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,1918,0.39,44,460,0.44,0.2,0.68,10-K,0,0.32,0,5,0.14,415
THS,2024,4.1,5.3,Consumer Staples,6.0,0.0,0.0,-0.2893603381491552,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,467,0.12,52,5,0.41,0.37,0.24,10-K,0,0.58,0,3,0.22,432
COTY,2018,3.6,4.45,Consumer Staples,15.0,64.0,0.0,0.1513737317120071,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,1707,0.69,42,159,0.41,0.51,0.45,10-K,0,0.46,0,0,0.78,400
COTY,2019,2.64,3.77,Consumer Staples,15.0,64.0,0.0,0.1513737317120071,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1873,0.3,50,177,0.14,0.19,0.95,10-K,0,0.17,0,0,0.7,83
COTY,2020,2.72,4.84,Consumer Staples,15.0,64.0,0.0,0.1513737317120071,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,565,0.28,9,235,0.21,0.33,0.27,10-K,1,0.2,0,0,0.21,318
COTY,2021,2.41,5.49,Consumer Staples,15.0,64.0,0.0,0.1513737317120071,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,793,0.16,13,217,0.23,0.45,0.48,10-K,1,0.2,0,0,0.72,73
COTY,2022,3.39,5.19,Consumer Staples,15.0,64.0,0.0,0.1513737317120071,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,153,0.13,35,207,0.49,0.42,0.92,10-K,0,0.58,0,0,0.63,205
COTY,2023,3.34,4.69,Consumer Staples,15.0,64.0,0.0,0.1513737317120071,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,1305,0.51,51,183,0.54,0.16,0.81,10-K,0,0.42,0,0,0.4,472
KDP,2018,4.26,3.96,Consumer Staples,1.0,56.0,0.0,-0.0792507747177953,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,950,0.2,62,319,0.17,0.63,0.81,10-K,1,0.31,0,0,0.13,409
KDP,2019,3.78,5.92,Consumer Staples,1.0,56.0,0.0,-0.0792507747177953,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1437,0.88,54,20,0.1,0.51,0.18,10-K,0,0.15,0,0,0.17,466
KDP,2020,3.25,4.77,Consumer Staples,1.0,56.0,0.0,-0.0792507747177953,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2015,0.62,15,25,0.05,0.58,0.67,10-K,1,0.48,0,0,0.52,454
